,is_retweet,text
2664,False,['usembassyjerusalem']
2665,False,"['big', 'day', 'israel', 'congratulations']"
2666,False,"['u', 'embassy', 'opening', 'jerusalem', 'covered', 'live', 'amp', 'lead', '9', '00', 'eastern', 'event', 'already', 'begun', 'great', 'day', 'israel']"
2667,False,"['sad', 'see', 'terror', 'attack', 'paris', 'point', 'countries', 'open', 'eyes', 'amp', 'see', 'really', 'going', 'kind', 'sickness', 'amp', 'hatred', 'compatible', 'loving', 'peaceful', 'amp', 'successful', 'country', 'changes', 'thought', 'process', 'terror', 'must', 'made']"
2668,False,"['remember', 'badly', 'iran', 'behaving', 'iran', 'deal', 'place', 'trying', 'take', 'middle', 'east', 'whatever', 'means', 'necessary', 'happen']"
2669,False,"['china', 'united', 'states', 'working', 'well', 'together', 'trade', 'past', 'negotiations', 'one', 'sided', 'favor', 'china', 'many', 'years', 'hard', 'make', 'deal', 'benefits', 'countries', 'cool', 'work']"
2670,False,"['president', 'xi', 'china', 'working', 'together', 'give', 'massive', 'chinese', 'phone', 'company', 'zte', 'way', 'get', 'back', 'business', 'fast', 'many', 'jobs', 'china', 'lost', 'commerce', 'department', 'instructed', 'get', 'done']"
2671,False,"['happy', 'mother', 'day']"
2672,False,"['senate', 'get', 'funding', 'done', 'august', 'break', 'go', 'home', 'wall', 'border', 'security', 'included', 'also', 'waiting', 'approval', 'almost', '300', 'nominations', 'worst', 'history', 'democrats', 'everything', 'possible', 'obstruct', 'know', 'stay']"
2673,False,"['iran', 'military', 'budget', '40', 'since', 'obama', 'negotiated', 'nuclear', 'deal', 'reached', 'another', 'indicator', 'big', 'lie', 'anymore']"
2674,False,"['north', 'korea', 'announced', 'dismantle', 'nuclear', 'test', 'site', 'month', 'ahead', 'big', 'summit', 'meeting', 'june', '12th', 'thank', 'smart', 'gracious', 'gesture']"
2675,False,"['fake', 'news', 'media', 'state', 'trump', 'administration', 'anti', 'trust', 'division', 'opposed', 'amp', 'purchase', 'time', 'warner', 'currently', 'ongoing', 'trial', 'disgrace', 'reporting']"
2676,False,"['big', 'week', 'next', 'week', 'american', 'embassy', 'israel', 'moved', 'jerusalem', 'congratulations']"
2677,False,"['american', 'people', 'deserve', 'healthcare', 'system', 'takes', 'care', 'one', 'takes', 'advantage', 'work', 'every', 'day', 'ensure', 'americans', 'access', 'quality', 'affordable', 'medication', 'need', 'deserve', 'rest', 'job', 'done']"
2678,False,"['today', 'administration', 'launching', 'sweeping', 'action', 'history', 'lower', 'price', 'prescription', 'drugs', 'american', 'people', 'tougher', 'negotiation', 'competition', 'much', 'lower', 'prices', 'pharmacy', 'counter']"
2679,False,"['thank', 'indiana', 'maga']"
2680,False,"['highly', 'anticipated', 'meeting', 'kim', 'jong', 'un', 'take', 'place', 'singapore', 'june', '12th', 'try', 'make', 'special', 'moment', 'world', 'peace']"
2681,False,"['five', 'wanted', 'leaders', 'isis', 'captured']"
2682,False,"['senator', 'cryin', 'chuck', 'schumer', 'fought', 'hard', 'bad', 'iran', 'deal', 'even', 'going', 'president', 'obama', 'amp', 'voted', 'says', 'terminated', 'deal', 'really', 'believe', 'comey', 'thought', 'terrible', 'fired']"
2683,False,"['behalf', 'american', 'people', 'welcome', 'home']"
2684,False,"['gina', 'haspel', 'spectacular', 'job', 'today', 'nobody', 'even', 'close', 'run', 'cia']"
2685,False,"['looking', 'forward', 'greeting', 'hostages', 'longer', '2', '00']"
2686,False,"['failing', 'new', 'york', 'times', 'criticized', 'secretary', 'state', 'pompeo', 'awol', 'missing', 'fact', 'flying', 'north', 'korea', 'fake', 'news', 'bad']"
2687,False,"['secretary', 'pompeo', 'guests', 'landing', 'andrews', 'air', 'force', 'base', '2', '00', 'morning', 'greet', 'exciting']"
2688,False,"['pleased', 'inform', 'secretary', 'state', 'mike', 'pompeo', 'air', 'way', 'back', 'north', 'korea', '3', 'wonderful', 'gentlemen', 'everyone', 'looking', 'forward', 'meeting', 'seem', 'good', 'health', 'also', 'good', 'meeting', 'kim', 'jong', 'un', 'date', 'amp', 'place', 'set']"
2689,False,"['congratulations', 'mike', 'dewine', 'big', 'win', 'great', 'state', 'ohio', 'great', 'governor', 'heavy', 'focus', 'healthcare', 'jobs', 'socialist', 'opponent', 'november', 'well', 'big', 'failure', 'last', 'job']"
2690,False,"['candace', 'owens', 'turning', 'point', 'usa', 'big', 'impact', 'politics', 'country', 'represents', 'ever', 'expanding', 'group', 'smart', 'thinkers', 'wonderful', 'watch', 'hear', 'dialogue', 'going', 'good', 'country']"
2691,False,"['fake', 'news', 'working', 'overtime', 'reported', 'despite', 'tremendous', 'success', 'economy', 'amp', 'things', 'else', '91', 'network', 'news', 'negative', 'fake', 'work', 'hard', 'working', 'media', 'corrupt', 'take', 'away', 'credentials']"
2692,False,"['republican', 'party', 'great', 'night', 'tremendous', 'voter', 'energy', 'excitement', 'candidates', 'great', 'chance', 'winning', 'november', 'economy', 'sooo', 'strong', 'nancy', 'pelosi', 'wanting', 'end', 'big', 'tax', 'cuts', 'raise', 'taxes', 'win']"
2693,False,"['iran', 'deal', 'defective', 'core', 'nothing', 'know', 'happen', 'short', 'time', 'world', 'leading', 'state', 'sponsor', 'terror', 'cusp', 'acquiring', 'world', 'dangerous', 'weapons']"
2694,True,"['rt', 'finally', 'want', 'deliver', 'message', 'long', 'suffering', 'people', 'iran', 'people', 'america', 'stand']"
2695,True,"['rt', 'heart', 'iran', 'deal', 'giant', 'fiction', 'murderous', 'regime', 'desired', 'peaceful', 'nuclear', 'energy', 'program']"
2696,False,"['statement', 'iran', 'nuclear', 'deal']"
2697,False,"['john', 'kerry', 'get', 'fact', 'chance', 'blew', 'stay', 'away', 'negotiations', 'john', 'hurting', 'country']"
2698,False,"['speaking', 'friend', 'president', 'xi', 'china', 'morning', '8', '30', 'primary', 'topics', 'trade', 'good', 'things', 'happen', 'north', 'korea', 'relationships', 'trust', 'building']"
2699,False,"['gina', 'haspel', 'highly', 'respected', 'nominee', 'lead', 'cia', 'praised', 'fact', 'alway', 'tough', 'terror', 'woman', 'leader', 'wherever', 'gone', 'cia', 'wants', 'lead', 'america', 'bright', 'glorious', 'future']"
2700,False,"['announcing', 'decision', 'iran', 'deal', 'tomorrow', 'white', 'house', '2', '00pm']"
2701,False,"['national', 'prescription', 'drug', 'takebackday', 'numbers', 'another', 'record', 'broken', 'nearly', '1', 'million', 'pounds', 'rx', 'pills', 'disposed', 'let', 'keep', 'fighting', 'opioid', 'epidemic', 'america']"
2702,False,"['united', 'states', 'need', 'john', 'kerry', 'possibly', 'illegal', 'shadow', 'diplomacy', 'badly', 'negotiated', 'iran', 'deal', 'one', 'created', 'mess', 'first', 'place']"
2703,False,"['phony', 'witch', 'hunt', 'going', 'go', 'even', 'longer', 'wrongfully', 'impacts', 'mid', 'term', 'elections', 'democrats', 'always', 'intended', 'republicans', 'better', 'get', 'tough', 'smart', 'late']"
2704,False,"['lisa', 'page', 'may', 'hold', 'record', 'emails', 'shortest', 'period', 'time', 'lover', 'peter', 'attorney', 'baker', 'fbi', 'part', 'probers', 'getting', 'caught', 'peter', 'still', 'total', 'mess', 'country', 'get', 'back', 'business']"
2705,False,"['good', 'luck', 'ric', 'grenell', 'new', 'ambassador', 'germany', 'great', 'talented', 'guy', 'represent', 'country', 'well']"
2706,False,"['great', 'revolt', 'salena', 'zito', 'brad', 'todd', 'much', 'tell', 'story', 'great', 'election', 'victory', 'forgotten', 'men', 'amp', 'women', 'forgotten', 'longer']"
2707,False,"['13', 'angry', 'democrats', 'charge', 'russian', 'witch', 'hunt', 'starting', 'find', 'court', 'system', 'place', 'actually', 'protects', 'people', 'injustice', 'wait', 'till', 'courts', 'get', 'see', 'unrevealed', 'conflicts', 'interest']"
2708,False,"['russia', 'witch', 'hunt', 'rapidly', 'losing', 'credibility', 'house', 'intelligence', 'committee', 'found', 'collusion', 'coordination', 'anything', 'else', 'russia', 'probe', 'says', 'ok', 'else', 'obstruction', 'made', 'phony', 'crime', 'called', 'fighting', 'back']"
2709,False,"['highly', 'respected', 'nominee', 'cia', 'director', 'gina', 'haspel', 'come', 'fire', 'tough', 'terrorists', 'think', 'dangerous', 'times', 'qualified', 'person', 'woman', 'democrats', 'want', 'tough', 'terror', 'win', 'gina']"
2710,False,"['great', 'people', 'west', 'virginia', 'together', 'really', 'great', 'chance', 'keep', 'making', 'big', 'difference', 'problem', 'blankenship', 'currently', 'running', 'senate', 'win', 'general', 'election', 'state', 'way', 'remember', 'alabama', 'vote', 'rep', 'jenkins', 'g', 'morrisey']"
2711,False,"['thank', 'cleveland', 'ohio']"
2712,False,"['high', 'level', 'delegation', 'way', 'back', 'china', 'long', 'meetings', 'chinese', 'leaders', 'business', 'representatives', 'meeting', 'tomorrow', 'determine', 'results', 'hard', 'china', 'become', 'spoiled', 'u', 'trade', 'wins']"
2713,False,"['returned', 'home', 'beautiful', 'white', 'house', 'dallas', 'arena', 'packed', 'rafters', 'great', 'fans', 'supporters', 'wonderful']"
2714,False,"['great', 'book', 'successful', 'businessman', 'always', 'known', 'somebody', 'knows', 'win', 'capitalist', 'comeback', 'big', 'hit']"
2715,False,"['want', 'thank', 'friends', 'patriots', 'never', 'fail', 'always', 'protect', 'second', 'amendment', 'god', 'bless', 'god', 'bless', 'america']"
2716,False,"['going', 'demand', 'congress', 'secure', 'border', 'upcoming', 'cr', 'illegal', 'immigration', 'must', 'end']"
2717,False,"['democrats', 'liberals', 'congress', 'want', 'disarm', 'law', 'abiding', 'americans', 'time', 'releasing', 'dangerous', 'criminal', 'aliens', 'savage', 'gang', 'members', 'onto', 'streets', 'politicians', 'put', 'criminal', 'aliens', 'american', 'citizens', 'voted', 'office']"
2718,False,"['us', 'today', 'united', 'timeless', 'values', 'believe', 'liberty', 'gift', 'creator', 'government', 'ever', 'take', 'away', 'believe', 'rule', 'law', 'support', 'men', 'women', 'law', 'enforcement', 'pride', 'history']"
2719,False,"['3', '9', 'unemployment', '4', 'broken', 'meantime', 'witch', 'hunt']"
2720,False,"['going', 'dallas', 'great', 'state', 'texas', 'today', 'leaving', 'soon']"
2721,False,"['nbc', 'news', 'wrong', 'cite', 'sources', 'constantly', 'wrong', 'problem', 'like', 'many', 'others', 'sources', 'probably', 'exist', 'fabricated', 'fiction', 'nbc', 'former', 'home', 'apprentice', 'bad', 'fake', 'news', 'cnn', 'sad']"
2722,False,"['andy', 'mccarthy', 'tonight', '7', '00', 'p']"
2723,False,"['jobs', 'u', 'well', 'americans', 'receiving', 'unemployment', 'aid', 'lowest', 'since', '1973', 'great']"
2724,False,"['southern', 'border', 'siege', 'congress', 'must', 'act', 'change', 'weak', 'ineffective', 'immigration', 'laws', 'must', 'build', 'wall', 'mexico', 'massive', 'crime', 'problem', 'little', 'help']"
2725,False,['nationaldayofprayer']
2726,False,"['spring', 'marks', '4yrs', 'since', 'phoenix', 'va', 'crisis', 'forget', 'happened', 'great', 'vets', 'choice', 'vital', 'program', 'needs', 'work', 'amp', 'running', 'congress', 'must', 'fix', 'choice', 'program', 'memorial', 'day', 'vets', 'get', 'care', 'deserve', 'sign', 'immediately']"
2727,False,"['today', 'great', 'honor', 'celebrate', 'nationaldayofprayer', 'rose', 'garden', 'proclamation']"
2728,False,"['despite', 'already', 'signed', 'detailed', 'letter', 'admitting', 'affair', 'prior', 'violation', 'ms', 'clifford', 'attorney', 'private', 'agreement', 'money', 'campaign', 'campaign', 'contributions', 'played', 'roll', 'transaction']"
2729,False,"['common', 'among', 'celebrities', 'people', 'wealth', 'case', 'full', 'force', 'effect', 'used', 'arbitration', 'damages', 'ms', 'clifford', 'daniels', 'agreement', 'used', 'stop', 'false', 'extortionist', 'accusations', 'made', 'affair']"
2730,False,"['mr', 'cohen', 'attorney', 'received', 'monthly', 'retainer', 'campaign', 'nothing', 'campaign', 'entered', 'reimbursement', 'private', 'contract', 'two', 'parties', 'known', 'non', 'disclosure', 'agreement', 'nda', 'agreements']"
2731,False,"['great', 'financial', 'team', 'china', 'trying', 'negotiate', 'level', 'playing', 'field', 'trade', 'look', 'forward', 'president', 'xi', 'distant', 'future', 'always', 'good', 'great', 'relationship']"
2732,False,"['ainsley', 'earnhardt', 'truly', 'great', 'person', 'wrote', 'wonderful', 'book', 'light', 'within', 'really', 'well', 'special', 'new', 'book', 'bring', 'number', 'one']"
2733,False,"['everybody', 'aware', 'past', 'administration', 'long', 'asking', 'three', 'hostages', 'released', 'north', 'korean', 'labor', 'camp', 'avail', 'stay', 'tuned']"
2734,False,"['game', 'screwing', 'work', 'president', 'united', 'states', 'john', 'dowd', 'march', '2018', 'north', 'korea', 'china', 'middle', 'east', 'much', 'much', 'time', 'thinking', 'especially', 'since', 'russian', 'collusion']"
2735,False,"['briefed', 'u', 'c', '130', 'hercules', 'cargo', 'plane', 'puerto', 'rico', 'national', 'guard', 'crashed', 'near', 'savannah', 'hilton', 'head', 'international', 'airport', 'please', 'join', 'thoughts', 'prayers', 'victims', 'families', 'great', 'men', 'women', 'national', 'guard']"
2736,False,['congratulations']
2737,False,"['rigged', 'system', 'want', 'turn', 'documents', 'congress', 'afraid', 'much', 'redacting', 'unequal', 'justice', 'point', 'choice', 'use', 'powers', 'granted', 'presidency', 'get', 'involved']"
2738,False,"['new', 'book', 'must', 'read', 'russia', 'hoax', 'illicit', 'scheme', 'clear', 'hillary', 'clinton', 'frame', 'donald', 'trump', 'brilliant', 'fox', 'news', 'legal', 'analyst', 'gregg', 'jarrett', 'sad', 'chapter', 'law', 'enforcement', 'rigged', 'system']"
2739,False,"['questions', 'intrusion', 'president', 'article', '2', 'powers', 'constitution', 'fire', 'executive', 'branch', 'employee', 'president', 'thinking', 'outrageous', 'president', 'unfettered', 'power', 'fire', 'anyone', 'joe', 'digenova', 'former', 'us', 'attorney']"
2740,False,"['collusion', 'hoax', 'obstruction', 'justice', 'setup', 'amp', 'trap', 'negotiations', 'going', 'north', 'korea', 'nuclear', 'war', 'negotiations', 'going', 'china', 'trade', 'deficits', 'negotiations', 'nafta', 'much', 'witch', 'hunt']"
2741,False,"['today', 'great', 'honor', 'thank', 'welcome', 'heroic', 'crew', 'members', 'passengers', 'southwest', 'airlines', 'flight', '1380']"
2742,False,"['congratulations', 'football']"
2743,False,"['today', 'great', 'honor', 'awarding', 'commander', 'chief', 'trophy', 'first', 'time', '21', 'years', 'football', 'black', 'knights', 'congratulations']"
2744,False,"['yesterday', 'great', 'honor', 'welcome', 'president', 'federal', 'republic', 'nigeria']"
2745,False,"['would', 'seem', 'hard', 'obstruct', 'justice', 'crime', 'never', 'happened', 'witch', 'hunt']"
2746,False,"['delegation', 'heading', 'china', 'begin', 'talks', 'massive', 'trade', 'deficit', 'created', 'country', 'much', 'like', 'north', 'korea', 'fixed', 'years', 'ago', 'countries', 'nafta', 'get', 'done', 'great', 'potential', 'usa']"
2747,False,"['disgraceful', 'questions', 'concerning', 'russian', 'witch', 'hunt', 'leaked', 'media', 'questions', 'collusion', 'oh', 'see', 'made', 'phony', 'crime', 'collusion', 'never', 'existed', 'investigation', 'begun', 'illegally', 'leaked', 'classified', 'information', 'nice']"
2748,False,"['white', 'house', 'running', 'smoothly', 'despite', 'phony', 'witch', 'hunts', 'etc', 'great', 'energy', 'unending', 'stamina', 'necessary', 'get', 'things', 'done', 'accomplishing', 'unthinkable', 'setting', 'positive', 'records', 'fake', 'news', 'going', 'bonkers']"
2749,False,"['fake', 'news', 'going', 'crazy', 'making', 'false', 'stories', 'using', 'unnamed', 'sources', 'exist', 'totally', 'unhinged', 'great', 'success', 'administration', 'making', 'say', 'things', 'even', 'believe', 'saying', 'truly', 'bad', 'people']"
2750,False,"['small', 'business', 'week', 'celebrate', 'great', 'hard', 'working', 'entrepreneurs', 'across', 'country', 'started', 'operate', 'small', 'business']"
2751,False,"['migrant', 'caravan', 'openly', 'defying', 'border', 'shows', 'weak', 'amp', 'ineffective', 'u', 'immigration', 'laws', 'yet', 'democrats', 'like', 'jon', 'tester', 'continue', 'support', 'open', 'borders', 'agenda', 'tester', 'even', 'voted', 'protect', 'sanctuary', 'cities', 'need', 'lawmakers', 'put', 'america', 'first']"
2752,False,"['recently', 'terrific', 'meeting', 'bipartisan', 'group', 'freshman', 'lawmakers', 'feel', 'strongly', 'favor', 'congressional', 'term', 'limits', 'gave', 'full', 'support', 'endorsement', 'efforts', 'draintheswamp']"
2753,False,"['numerous', 'countries', 'considered', 'meeting', 'would', 'peace', 'house', 'freedom', 'house', 'border', 'north', 'amp', 'south', 'korea', 'representative', 'important', 'lasting', 'site', 'third', 'party', 'country', 'asking']"
2754,False,"['white', 'house', 'correspondents', 'dinner', 'dead', 'know', 'total', 'disaster', 'embarrassment', 'great', 'country', 'stands', 'fake', 'news', 'alive', 'well', 'beautifully', 'represented', 'saturday', 'night']"
2755,False,"['headline', 'kim', 'prepared', 'cede', 'nuclear', 'weapons', 'u', 'pledges', 'invade', 'failing', 'new', 'york', 'times', 'also', 'shut', 'nuclear', 'test', 'site', 'may']"
2756,False,"['white', 'house', 'correspondents', 'dinner', 'failure', 'last', 'year', 'year', 'embarrassment', 'everyone', 'associated', 'filthy', 'comedian', 'totally', 'bombed', 'even', 'deliver', 'lines', 'much', 'like', 'seth', 'meyers', 'weak', 'performance', 'put', 'dinner', 'rest', 'start']"
2757,False,"['trump', 'triumphs', 'driving', 'critics', 'crazy', 'thank', 'steve', 'hilton', 'want', 'right', 'wonderful', 'u']"
2758,False,"['got', 'recent', 'poll', 'much', 'higher', 'president', 'time', 'well', 'much', 'accomplished']"
2759,False,"['washington', 'michigan', 'big', 'success', 'washington', 'c', 'work', 'everyone', 'talking', 'fact', 'white', 'house', 'correspondents', 'dinner', 'big', 'boring', 'bust', 'called', 'comedian', 'really', 'bombed', 'host', 'next', 'year']"
2760,False,"['great', 'evening', 'last', 'night', 'washington', 'michigan', 'enthusiasm', 'knowledge', 'love', 'room', 'unreal', 'many', 'thousands', 'people', 'get', 'cherish', 'back']"
2761,False,"['join', 'live', 'washington', 'michigan', '7', '00pme', 'maga']"
2762,False,"['secret', 'service', 'informed', 'senator', 'jon', 'tester', 'statements', 'admiral', 'jackson', 'true', 'findings', 'horrible', 'thing', 'c', 'must', 'live', 'like', 'phony', 'russian', 'collusion', 'tester', 'lose', 'race', 'montana', 'dishonest', 'sick']"
2763,False,"['look', 'forward', 'great', 'state', 'michigan', 'tonight', 'major', 'business', 'expansion', 'jobs', 'pouring', 'state', 'auto', 'companies', 'expanding', 'record', 'pace', 'big', 'crowd', 'tonight', 'live', 'v']"
2764,False,"['long', 'good', 'talk', 'president', 'moon', 'south', 'korea', 'things', 'going', 'well', 'time', 'location', 'meeting', 'north', 'korea', 'set', 'also', 'spoke', 'prime', 'minister', 'abe', 'japan', 'inform', 'ongoing', 'negotiations']"
2765,False,"['clapper', 'lied', 'fraudulent', 'dossier', 'leaks', 'cnn', 'foxnews', 'lying', 'machine', 'works', 'fake', 'news', 'cnn']"
2766,False,"['great', 'people', 'montana', 'stand', 'kind', 'slander', 'talking', 'great', 'human', 'admiral', 'jackson', 'kind', 'man', 'montana', 'would', 'respect', 'admire', 'reason', 'whatsoever', 'reputation', 'shattered', 'fair', 'tester']"
2767,False,"['allegations', 'made', 'senator', 'jon', 'tester', 'admiral', 'doctor', 'ron', 'jackson', 'proving', 'false', 'secret', 'service', 'unable', 'confirm', 'fact', 'deny', 'phony', 'democrat', 'charges', 'absolutely', 'devastated', 'wonderful', 'jackson', 'family', 'tester', 'resign']"
2768,False,"['house', 'intelligence', 'committee', 'rules', 'collusion', 'trump', 'campaign', 'russia', 'saying', 'along', 'big', 'hoax', 'democrats', 'based', 'payments', 'lies', 'never', 'special', 'counsel', 'appointed', 'witch', 'hunt']"
2769,False,"['house', 'intelligence', 'committee', 'rules', 'collusion', 'trump', 'campaign', 'russia', 'saying', 'along', 'big', 'hoax', 'democrats', 'based', 'payments', 'lies', 'never', 'special', 'councel', 'appointed', 'witch', 'hunt']"
2770,True,"['rt', 'today', 'behalf', 'united', 'states', 'want', 'thank', 'every', 'olympian', 'paralympian', 'every', 'member']"
2771,False,"['urge', 'americans', 'participate', 'takebackday', 'tomorrow', 'let', 'come', 'together', 'beat', 'last', 'october', 'record', 'disposed', 'prescription', 'pills', 'visit', 'learn', 'participate', 'saturday', 'every', 'day']"
2772,True,"['rt', 'today', 'honored', 'welcome', 'chancellor', 'angela', 'merkel', 'back', 'white', 'house', 'also', 'pleased', 'newly', 'co']"
2773,False,"['house', 'intelligence', 'committee', 'report', 'released', 'evidence', 'trump', 'campaign', 'colluded', 'coordinated', 'conspired', 'russia', 'clinton', 'campaign', 'paid', 'opposition', 'research', 'obtained', 'russia', 'wow', 'total', 'witch', 'hunt', 'must', 'end']"
2774,False,"['look', 'forward', 'meeting', 'chancellor', 'angela', 'merkel', 'germany', 'today', 'much', 'discuss', 'little', 'time', 'good', 'great', 'countries']"
2775,False,"['kanye', 'west', 'performed', 'great', 'service', 'black', 'community', 'big', 'things', 'happening', 'eyes', 'opened', 'first', 'time', 'decades', 'legacy', 'stuff', 'thank', 'also', 'chance', 'dr', 'darrell', 'scott', 'really', 'get', 'lowest', 'black', 'amp', 'hispanic', 'unemployment', 'history']"
2776,False,"['please', 'forget', 'great', 'help', 'good', 'friend', 'president', 'xi', 'china', 'given', 'united', 'states', 'particularly', 'border', 'north', 'korea', 'without', 'would', 'much', 'longer', 'tougher', 'process']"
2777,False,"['great', 'staff', 'sgt', 'dan', 'nevins', 'incredible', 'wounded', 'warriors', 'white', 'house', 'yesterday', 'truly', 'brave', 'special', 'people']"
2778,False,"['korean', 'war', 'end', 'united', 'states', 'great', 'people', 'proud', 'taking', 'place', 'korea']"
2779,False,"['furious', 'year', 'missile', 'launches', 'nuclear', 'testing', 'historic', 'meeting', 'north', 'south', 'korea', 'taking', 'place', 'good', 'things', 'happening', 'time', 'tell']"
2780,False,"['everybody', 'believing', 'going', 'james', 'comey', 'define', 'leak', 'illegally', 'leaked', 'classified', 'information', 'understand', 'serious', 'lied', 'place', 'cover', 'either', 'sick', 'dumb', 'remember', 'sailor']"
2781,False,"['u', 'put', 'together', 'strong', 'bid', 'w', 'canada', 'amp', 'mexico', '2026', 'world', 'cup', 'would', 'shame', 'countries', 'always', 'support', 'lobby', 'u', 'bid', 'supporting', 'countries', 'support', 'us', 'including', 'united', 'nations']"
2782,False,"['loved', 'morning', 'great', 'show']"
2783,False,"['interviewed', '8', '00', 'enjoy']"
2784,False,['maga']
2785,False,"['thank', 'kanye', 'cool']"
2786,True,"['rt', 'democrats', 'obstructing', 'good', 'hopefully', 'great', 'people', 'wanting', 'give', 'big', 'portion', 'life', 'work']"
2787,False,"['looking', 'forward', 'meeting', 'tim', 'cook', 'apple', 'talking', 'many', 'things', 'including', 'u', 'treated', 'unfairly', 'many', 'years', 'many', 'countries', 'trade']"
2788,False,"['spectacular', 'job', 'hosting', 'president', 'france', 'wife', 'brigitte', 'every', 'detail', 'done', 'perfection', 'state', 'dining', 'room', 'never', 'looked', 'beautiful', 'washington', 'abuzz', 'incredible', 'job', 'melania']"
2789,False,"['busy', 'day', 'planned', 'looking', 'forward', 'watching', 'president', 'macron', 'france', 'address', 'joint', 'session', 'congress', 'today', 'great', 'honor', 'seldom', 'allowed', 'done', 'great']"
2790,False,"['congratulations', 'republican', 'debbie', 'lesko', 'big', 'win', 'special', 'election', 'arizona', 'house', 'seat', 'debbie', 'great', 'job', 'press', 'silent']"
2791,True,"['rt', 'two', 'great', 'republics', 'linked', 'together', 'timeless', 'bonds', 'history', 'culture', 'destiny', 'people']"
2792,False,"['two', 'great', 'republics', 'linked', 'together', 'timeless', 'bonds', 'history', 'culture', 'destiny', 'people', 'cherish', 'values', 'protect', 'civilization', 'recognize', 'image', 'god', 'every', 'human', 'soul']"
2793,False,"['today', 'melania', 'honored', 'welcome', 'french', 'president', 'mrs', 'brigitte', 'macron', 'look', 'forward', 'hosting', 'tonight', 'state', 'dinner', 'honor']"
2794,False,"['worked', 'hard', 'tax', 'reductions', 'illegal', 'immigration', 'border', 'crime', 'need', 'jim', 'badly', 'help', 'agenda', 'keep', 'making', 'america', 'great', 'fantastic', 'senator', 'great', 'state', 'ohio', 'full', 'endorsement']"
2795,False,"['worked', 'hard', 'tax', 'reductions', 'illegal', 'immigration', 'border', 'crime', 'need', 'jim', 'badly', 'help', 'agenda', 'keep', 'making', 'america', 'great', 'fantastic', 'senator', 'great', 'state', 'ohio', 'full', 'endorsement']"
2796,False,"['president', 'trump', 'calls', 'u', 'france', 'relationship', 'unbreakable', 'history', 'shows', 'right']"
2797,False,"['arizona', 'please', 'get', 'today', 'vote', 'congress', 'az08', 'strong', 'border', 'immigration', 'crime', 'great', 'military', 'time', 'ticking', 'get', 'vote', 'today', 'need', 'debbie', 'congress']"
2798,False,"['americans', 'stand', 'canada', 'prime', 'minister', 'thoughts', 'prayers', 'torontostrong']"
2799,False,"['great', 'meetings', 'discussions', 'friend', 'president', 'france', 'midst', 'meetings', 'iran', 'syria', 'trade', 'holding', 'joint', 'press', 'conference', 'shortly']"
2800,True,"['rt', 'pence', 'proud', 'support', 'friend', 'us', 'senate', 'representing', 'tennessee', 'marsha', 'blackburn', 'rock', 'ribbed', 'conservativ']"
2801,False,"['great', 'stat', 'since', 'january', '2017', 'number', 'people', 'forced', 'use', 'food', 'stamps', '1', '9', 'million', 'american', 'people', 'finally', 'back', 'work']"
2802,False,"['mexico', 'whose', 'laws', 'immigration', 'tough', 'must', 'stop', 'people', 'going', 'mexico', 'u', 'may', 'make', 'condition', 'new', 'nafta', 'agreement', 'country', 'cannot', 'accept', 'happening', 'also', 'must', 'get', 'wall', 'funding', 'fast']"
2803,False,"['despite', 'democrat', 'inspired', 'laws', 'sanctuary', 'cities', 'border', 'bad', 'one', 'sided', 'instructed', 'secretary', 'homeland', 'security', 'let', 'large', 'caravans', 'people', 'country', 'disgrace', 'country', 'world', 'naive', 'wall']"
2804,False,"['hard', 'believe', 'obstructionists', 'may', 'vote', 'mike', 'pompeo', 'secretary', 'state', 'dems', 'approve', 'hundreds', 'good', 'people', 'including', 'ambassador', 'germany', 'maxing', 'time', 'approval', 'process', 'never', 'happened', 'need', 'republicans']"
2805,False,"['thank', 'incredible', 'law', 'enforcement', 'officers', 'palm', 'beach', 'county', 'sheriff', 'office', 'keep', 'us', 'safe', 'cool']"
2806,False,"['kim', 'strassel', 'wsj', 'said', 'reviewing', 'dumb', 'comey', 'memos', 'got', 'ask', 'purpose', 'special', 'counsel', 'dan', 'henninger', 'wsj', 'said', 'memos', 'would', 'show', 'would', 'one', 'weakest', 'obstruction', 'cases', 'ever', 'brought']"
2807,False,"['funny', 'pundits', 'come', 'close', 'making', 'deal', 'north', 'korea', 'place', 'telling', 'make', 'deal']"
2808,False,"['complete', 'witch', 'hunt']"
2809,False,"['die', 'happy', 'trump', 'job', 'performance', 'stated', 'mary', 'matalin', 'great', 'overall', 'president', 'stunning', 'thank', 'mary']"
2810,False,"['long', 'way', 'conclusion', 'north', 'korea', 'maybe', 'things', 'work', 'maybe', 'time', 'tell', 'work', 'done', 'long', 'time', 'ago']"
2811,False,"['sleepy', 'eyes', 'chuck', 'todd', 'fake', 'news', 'nbc', 'stated', 'given', 'much', 'negotiations', 'north', 'korea', 'given', 'nothing', 'wow', 'given', 'anything', 'amp', 'agreed', 'denuclearization', 'great', 'world', 'site', 'closure', 'amp', 'testing']"
2812,False,"['gop', 'lawmakers', 'asking', 'sessions', 'investigate', 'comey', 'hillary', 'clinton', 'good', 'luck', 'request']"
2813,False,"['least', 'two', 'memos', 'comey', 'shared', 'friend', 'contained', 'classified', 'information', 'wall', 'street', 'journal']"
2814,True,"['rt', 'said', 'collusion', 'stuff']"
